,title,body,date,news
0,"국표원, 비대면 시험인증 도입..설명회 개최",개정하기로 했다. 이에 따라 산업부 인증기관과 관련 협회ㆍ단체를 대상으로 ‘비대면 시험 인증제도 설명회’를 개최해 제도 시행의 구체적 방법과 앞으로의 일정을 소개...,,
1,비대면 시험인증 도입..기업 코로나 극복 지원,알렸다. 이에 따라 산업부는 이날 인증기관 및 관련 협회·단체를 대상으로 '비대면 시험·인증제도 설명회'를 열고 제도 시행의 구체적 방법 및 향후 일정을 소개했다..., 2020.10.28 , 아시아경제 
2,"국표원, 비대면 시험·인증제도 설명회 개최",개정하기로 했다. 이에 산업부는 이날 인증기관 및 관련 협회·단체를 대상으로 '비대면 시험·인증제도 설명회'를 개최하고 제도 시행의 구체적 방법 및 향후 일정을 소개..., 2020.10.28 , 파이낸셜뉴스 
3,"국표원, '비대면 시험인증' 도입..기업 코로나 위기 극복 지원",28일 서울 서초구 엘타워에서 인증기관 및 관련 협회·단체를 대상으로 '비대면 시험·인증제도 설명회'를 개최했다. 설명회 참석이 어려운 기업과 단체들 이해를 돕기 위해...,,
4,코로나에 인증·인정 심사지연..'비대면 시험인증'으로 불편 해소...,감염증(코로나19)의 확산에 따른 인증·인정 심사 지연을 방지하기 위한 '비대면 시험인증'이 도입된다. 산업통상자원부 국가기술표준원은 28일 오후 서울 서초구 엘타워..., 2020.10.28 , 뉴스1 
5,비대면 시험인증 도입에 업계 초미 관심,"교육 평가 체계 구축을 추진할 예정이며, 지난 10월 28일 온·오프라인 생중계로 비대면 시험인증 도입에 대한 설명회를 진행했다. 이날 행사에서는 ▲비대면 시험인증제도...", 2020.10.30 , 전기신문 
6,변호사 시험 중 출산한 美 슈퍼맘..비대면 시험의 비애,"다시 이어서 시험을 마친 한 여성의 이야기가 화제인데요. 코로나 시대, 비대면 시험의 미래에 대해 시사하는 점이 있습니다. 취재 기자와 얘기 나눠보겠습니다. 용경빈...", 2020.10.19 , EBS 
7,변호사 시험 중 출산한 美 슈퍼맘..비대면 시험의 비애,"다시 이어서 시험을 마친 한 여성의 이야기가 화제인데요. 코로나 시대, 비대면 시험의 미래에 대해 시사하는 점이 있습니다. 취재 기자와 얘기 나눠보겠습니다. 박민영...", 2020.10.19 , EBS 
8,"홍익대 비대면 시험 중 음란물 소리가?..대학 측, 조사 나서",음란물 재생”‘학생에게 사적인 만남 제안’ 제보도 여럿 홍익대 원어민 교수가 비대면 시험 중 음란물로 추정되는 영상을 재생했다는 주장이 나와 학교가 조사에 착수했다..., 2020.10.28 , 서울신문 
9,"국표원, 비대면 시험인증 도입한다","절차 검토 후 비대면방식을 도입한다. 국가기술표준원 이승우 원장은 “금번 비대면 시험인증제도 도입은 향후 코로나와 같은 제2, 제3의 팬데믹 상황이 발생하더라도 기업...", 2020.10.29 , CCTV뉴스 
10,"국표원, 비대면 시험인증 도입..설명회 개최",개정하기로 했다. 이에 따라 산업부 인증기관과 관련 협회ㆍ단체를 대상으로 ‘비대면 시험 인증제도 설명회’를 개최해 제도 시행의 구체적 방법과 앞으로의 일정을 소개...,,
11,비대면 시험인증 도입..기업 코로나 극복 지원,알렸다. 이에 따라 산업부는 이날 인증기관 및 관련 협회·단체를 대상으로 '비대면 시험·인증제도 설명회'를 열고 제도 시행의 구체적 방법 및 향후 일정을 소개했다..., 2020.10.28 , 아시아경제 
12,"국표원, 비대면 시험·인증제도 설명회 개최",개정하기로 했다. 이에 산업부는 이날 인증기관 및 관련 협회·단체를 대상으로 '비대면 시험·인증제도 설명회'를 개최하고 제도 시행의 구체적 방법 및 향후 일정을 소개..., 2020.10.28 , 파이낸셜뉴스 
13,"국표원, '비대면 시험인증' 도입..기업 코로나 위기 극복 지원",28일 서울 서초구 엘타워에서 인증기관 및 관련 협회·단체를 대상으로 '비대면 시험·인증제도 설명회'를 개최했다. 설명회 참석이 어려운 기업과 단체들 이해를 돕기 위해...,,
14,코로나에 인증·인정 심사지연..'비대면 시험인증'으로 불편 해소...,감염증(코로나19)의 확산에 따른 인증·인정 심사 지연을 방지하기 위한 '비대면 시험인증'이 도입된다. 산업통상자원부 국가기술표준원은 28일 오후 서울 서초구 엘타워..., 2020.10.28 , 뉴스1 
15,비대면 시험인증 도입에 업계 초미 관심,"교육 평가 체계 구축을 추진할 예정이며, 지난 10월 28일 온·오프라인 생중계로 비대면 시험인증 도입에 대한 설명회를 진행했다. 이날 행사에서는 ▲비대면 시험인증제도...", 2020.10.30 , 전기신문 
16,변호사 시험 중 출산한 美 슈퍼맘..비대면 시험의 비애,"다시 이어서 시험을 마친 한 여성의 이야기가 화제인데요. 코로나 시대, 비대면 시험의 미래에 대해 시사하는 점이 있습니다. 취재 기자와 얘기 나눠보겠습니다. 용경빈...", 2020.10.19 , EBS 
17,변호사 시험 중 출산한 美 슈퍼맘..비대면 시험의 비애,"다시 이어서 시험을 마친 한 여성의 이야기가 화제인데요. 코로나 시대, 비대면 시험의 미래에 대해 시사하는 점이 있습니다. 취재 기자와 얘기 나눠보겠습니다. 박민영...", 2020.10.19 , EBS 
18,"홍익대 비대면 시험 중 음란물 소리가?..대학 측, 조사 나서",음란물 재생”‘학생에게 사적인 만남 제안’ 제보도 여럿 홍익대 원어민 교수가 비대면 시험 중 음란물로 추정되는 영상을 재생했다는 주장이 나와 학교가 조사에 착수했다..., 2020.10.28 , 서울신문 
19,"국표원, 비대면 시험인증 도입한다","절차 검토 후 비대면방식을 도입한다. 국가기술표준원 이승우 원장은 “금번 비대면 시험인증제도 도입은 향후 코로나와 같은 제2, 제3의 팬데믹 상황이 발생하더라도 기업...", 2020.10.29 , CCTV뉴스 
20,비대면 시험인증 도입 설명회 개최,이에 따라 산업부는 10월 28일(수) 인증기관 및 관련 협회ㆍ단체를 대상으로 ｢비대면 시험‧인증제도 설명회｣를 개최하여 제도 시행의 구체적 방법 및 향후 일정을 소개했다...,,
21,비대면 시험인증으로 기업의 코로나 위기 극복 지원,이에 따라 산업부는 10월 28일(수) 인증기관 및 관련 협회·단체를 대상으로 ｢비대면 시험·인증제도 설명회｣를 개최하여 제도 시행의 구체적 방법 및 향후 일정을 소개했다..., 2020.10.29 , 경남에나뉴스 
22,비대면 시험인증으로 기업의 코로나 위기 극복 지원,이에 따라 산업부는 10월 28일(수) 인증기관 및 관련 협회·단체를 대상으로 ｢비대면 시험·인증제도 설명회｣를 개최하여 제도 시행의 구체적 방법 및 향후 일정을 소개했다..., 2020.10.28 , 뉴스쉐어 
23,"국표원, ‘비대면 시험인증’ 도입해 기업불편 해소한다","필요 절차 검토 후 비대면방식을 도입한다. 이승우 국가기술표준원장은 “이번 비대면 시험인증제도 도입은 향후 코로나와 같은 제2, 제3의 팬데믹 상황이 발생하더라고...", 2020.10.28 , 전기신문 
24,"국표원, 비대면 시험인증으로 기업 코로나19 위기 극복 지원",했다. 이에 따라 산업부는 이날 인증기관과 관련 협회·단체를 대상으로 '비대면 시험·인증제도 설명회'를 개최해 제도 시행의 구체적 방법 및 향후 일정을 소개했다. 특히..., 2020.10.28 , 뉴스핌 
25,KSㆍKC 인증 등 비대면 시험인증검사 가능해진다,"다수 있는 것으로 확인됨에 따라, 산업부는 KS인증 및 KOLAS교육 등 각종 시험인증제도에 비대면 방식을 적극 도입한다는 방침이다. 앞으로 천재지변, 감염병 확산 등으로...", 2020.10.28 , 인더스트리뉴스 
26,"국표원, 비대면 시험인증 도입… ""코로나로 인한 심사지연 해소""","국표원, 비대면 시험인증 도입… ""코로나로 인한 심사지연 해소"" 국가기술표준원 산업통상자원부 국가기술표준원은 신종 코로나바이러스 감염증(코로나19)으로 인한 심사...",,
27,"국가기술표준원, 비대면 시험인증…기업 코로나 극복 지원",오후 4시부터 서울 서초구 엘타워에서 인증기관 및 관련 협회·단체를 대상으로 비대면 시험·인증제도 설명회도 개최한다. 산업부는 제도 시행의 구체적 방법 및 향우 일정..., 2020.10.28 , EBN 
28,2학기도 비대면 시험인데…부정행위 방지 비상 걸린 대학가,뉴스핌] 김유림 기자 = 신종 코로나바이러스 감염증(코로나19) 여파로 2학기에도 비대면 시험이 불가피하면서 대학가에 비상이 걸렸다. 지난 1학기 비대면 시험으로 인한..., 2020.10.20 , 뉴스핌 
29,"전남대, 온라인 교육 혁신 앞장…’부정행위 방지‘ 비대면 시험 ...",통한 간부회의를 주재하고 있다. (사진 제공=전남대)20일 전남대에 따르면 비대면 시험 플랫폼 1차 버전을 개발해 2학기 중간고사 기간인 10월 19일부터 31일까지 시범 시행..., 2020.10.20 , 한경잡앤조이 
30,비대면 시대 속 온라인 시험 'HME 해법수학 학력평가' 8일 접수 마감,"이에 교육부에서는 디지털 기반의 미래 교육을 도모하고 있다. 학생들이 비대면 수업과 온라인 시험에 참여하게 될 빈도는 더욱 더 높아질 전망으로, 우리 아이가 이런 흐름...", 2020.11.05 , 서울경제 
31,코로나19로 KS 등 시험인증제도 비대면 심사 도입,개정하기로 했다. 산업부는 28일 인증기관 및 관련 협회·단체를 대상으로 ‘비대면 시험‧인증제도 설명회’를 개최하고 제도 시행의 구체적 방법 및 향후 일정을 소개했다..., 2020.10.29 , 뷰티누리 
32,기업의 불편 해소를 위한 시험인증제도 ‘비대면 심사 방식’도입,이에 따라 산업부는 10월 28일(수) 인증기관 및 관련 협회ㆍ단체를 대상으로 비대면 시험인증제도 설명회를 개최하여 제도 시행의 구체적 방법 및 향후 일정을 소개했다..., 2020.10.28 , 시사뉴스피플 
33,"국표원, 시험인증제도에 비대면 심사 방식 도입…""기업 불편 해소""",28일 밝혔다. 산업부는 이날 인증기관 및 관련 협회·단체를 대상으로 '비대면 시험‧인증제도 설명회'를 열어 제도 시행의 구체적 방법과 향후 일정을 소개했다. 설명회..., 2020.10.28 , 이투데이 
34,"한국평생교육평가원, 전국 온라인 비대면 IBT 자격검정시험(한자 ...","질 수밖에 없는 상황이다. 이에 한국평생교육평가원은 1년간 학습 정도를 온라인 비대면 IBT시험을 통해 진단하고, 부족한 부분을 보강해 겨울방학기간 보충하여 새로운...", 2020.10.19 , 전자신문 
35,"국표원, G20 표준 서밋 참가..K-방역·비대면 경제 전략 소개","제정해 국제사회에 기여하겠다""고 밝혔다. 이 원장은 또 '비대면 경제 표준화 전략'과 '비대면 시험인증제도'를 소개해 국제사회로부터 높은 관심을 받았다. 이와 관련한...", 2020.11.04 , 뉴스1 
36,"국표원 ""시험 인증제 전반에 비대면 심사 방식 도입""","[세종=뉴시스] 김진욱 기자 = 산업통상자원부 국가기술표준원이 28일 소관 시험 인증제 전반에 비대면 심사 방식을 도입한다고 밝혔다. 국표원은 ""신종 코로나바이러스...", 2020.10.28 , 뉴시스 
37,"국가임상시험지원재단, APEC 비대면 온라인 교육 성료",[의학신문·일간보사=정민준 기자]다지역 임상시험 및 임상시험 실태조사를 위한 APEC 전문교육 관련 비대면 온라인 교육이 성황리에 종료됐다.국가임상시험지원재단(이사장..., 2020.11.03 , 의학신문사 
38,'AI 감독관'이 무인 시험 환경 앞당긴다..부산대 첫 적용,"구강악안면경조직질환, 영상치의학, 근관치료학 등 3과목 중간고사에 엔에스데블의 비대면 시험·평가기술 'UBT 클라우드'와 모니터링 기술인 'UBT 렉(REC)'을 적용했다고...", 2020.11.01 , 전자신문 
39,코로나19로 KS·KC인증에 비대면 심사 방식 도입,"심사가 불가능한 해외 소재 공장부터 적용이 예상된다. 이승우 국표원 원장은 ""비대면 시험인증제도 도입은 코로나와 같은 제2, 제3의 팬데믹 상황이 발생하더라도 기업의...", 2020.10.28 , 연합뉴스 
40,"한국, 주요20국에 K-방역과 비대면 경제 표준화 전략 소개","국제표준화 추진전략’을 지난 6월 수립·추진 중이다.또한 ‘비대면 경제 표준화 전략’과 ‘비대면 시험인증제도’를 소개해 국제사회로부터 높은 관심을 받았으며, 이와...",,
41,"정부, G20에 K방역·비대면 경제 표준화 전략 소개","국제표준으로 제정해 국제사회에 기여하겠다""고 강조했다. 이와 함께 '비대면 경제 표준화 전략'과 '비대면 시험인증제도'를 소개, 국제사회로부터 높은 관심을 받았으며...", 2020.11.04 , 이투데이 
42,"한국, G20 표준 서밋에 K-방역과 비대면 경제 표준화 전략 소개","표준으로 제정함으로써 국제사회 기여할 것을 약속했다. 또한, ‘비대면 경제 표준화 전략’과 ‘비대면 시험인증제도’를 소개해 국제사회로부터 높은 관심을 받았으며 이...", 2020.11.05 , 위클리오늘 
43,"한국, G20 표준 서밋에 K-방역과 비대면 경제 표준화 전략 소개","표준으로 제정함으로써 국제사회 기여할 것을 약속했다. 또한, ‘비대면 경제 표준화 전략’과 ‘비대면 시험인증제도’를 소개해 국제사회로부터 높은 관심을 받았으며 이...", 2020.11.05 , 투데이경제 
44,온라인 시험 중 음란물 소리..홍익대 원어민 교수 조사 중,홍익대 원어민 교수가 비대면 시험 중 음란물로 추정되는 영상을 재생했다는 주장이 나와 학교가 진상 파악에 나섰다. 사진 pixabay 홍익대 원어민 교수가 비대면 시험 중..., 2020.10.29 , 중앙일보 
45,"한국, G20 표준 서밋에 K-방역과 비대면 경제 표준화 전략 소개","국제표준으로 제정함으로써 국제사회 기여할 것을 약속했다.또한, ｢비대면 경제 표준화 전략｣과 ｢비대면 시험인증제도｣를 소개하여 국제사회로부터 높은 관심을 받았으며...", 2020.11.04 , 일간대한뉴스 
46,"DIFA 2020 포럼, 비대면 미래자동차 포럼 첫 시험무대..성공적 대...",트랙의 좌장을 맡았던 최병재 대구대 교수는 “포스트 코로나 시대에는 이 같은 비대면 방식 포럼이 새로운 포럼의 일상이 될 것”이라면서 “DIFA 포럼이 향후 첨단 기술..., 2020.10.31 , 전자신문 
47,"""온라인 시험 중 신음소리"" ""사적 연락해"" 홍대 교수 논란",에브리타임 캡처 홍익대 원어민 교수가 비대면 시험 중 음란물로 추정되는 영상을 재생했다는 주장이 나와 학교가 진상조사에 착수했다. 이 교수가 평소 학생들에게 개인적..., 2020.10.29 , 국민일보 
48,"""온라인 시험 보는데 교수님 화면서 신음 소리""..홍대 진상조사",홍익대 온라인 커뮤니티 에브리타임에는 지난 26일 원어민 A 전임교수가 비대면 시험 도중 음란물로 추정되는 동영상을 재생했다는 게시글이 올라왔다./사진=온라인..., 2020.10.29 , 머니투데이 
49,"홍익대 원어민 교수, 온라인 시험 중 음란물 재생 논란",홍익대 원어민 교수가 비대면 시험 중 음란물로 추정되는 영상을 재생했다는 주장이 나와 학교가 진상 파악에 나섰습니다. 오늘(28일) 대학가에 따르면 홍익대 온라인...,,
50,온라인 시험 도중 음란물 재생?..홍익대 원어민 교수 조사중,홍익대학교 [촬영 안철수] (서울=연합뉴스) 김치연 기자 = 홍익대 원어민 교수가 비대면 시험 중 음란물로 추정되는 영상을 재생했다는 주장이 나와 학교가 진상 파악에..., 2020.10.28 , 연합뉴스 
51,"""온라인시험서 음란물 재생됐다""..홍익대, 원어민 교수 조사중",정문 모습. (서울=뉴스1) 박종홍 기자 = 홍익대 원어민 교수가 진행하던 비대면 온라인 시험에서 음란물로 추정되는 영상이 재생됐다는 주장이 나와 학교가 사실관계 확인에..., 2020.10.28 , 뉴스1 
52,"KAIT, 비대면 자격시험 전격 시행","광고마케터 자격시험이 코로나19 감염증 확산으로 대면 시험이 불가능하게 되자, 협회는 자격검정 시험의 비대면화를 전격으로 추진하고, 비대면 온라인 시험 및 온라인...", 2020.09.21 , 아이뉴스24 
53,KS·KOLAS 등 인증·인정에 비대면 방식 도입,28일 밝혔다. 이날 산업부는 인증기관 및 관련 협회·단체를 대상으로 ‘비대면 시험‧인증제도 설명회’를 열어 제도 시행의 구체적 방법과 향후 일정을 소개한다. 설명회..., 2020.10.28 , 시사저널e 
54,"""온라인 시험 도중 음란물 재생""..홍대, 원어민 교수 조사 착수",원어민 대학 교수가 비대면 시험 중 음란물로 추정되는 영상을 재생했다는 주장이 제기돼 학교가 진상 파악에 착수했습니다. 대학가 등에 따르면 지난 26일 홍익대 비대면..., 2020.10.28 , SBS 
55,코로나19로 KS·KC인증에 비대면 심사 방식 도입,"심사가 불가능한 해외 소재 공장부터 적용이 예상된다. 이승우 국표원 원장은 ""비대면 시험인증제도 도입은 코로나와 같은 제2, 제3의 팬데믹 상황이 발생하더라도 기업의...", 2020.10.28 , 부산일보 
56,"시험 보는데 야동소리가? 홍익대 원어민 강사, 음란물 시청 의혹",사진=홍익대 에브리타임 갈무리 [파이낸셜뉴스] 홍익대 원어민 교수가 비대면 시험 도중 음란물을 재생했다는 주장이 제기돼 학교 측이 진상조사에 착수했다. 29일 홍익대..., 2020.10.29 , 파이낸셜뉴스 
57,코로나19로 KS·KC인증에 비대면 심사 방식 도입,"심사가 불가능한 해외 소재 공장부터 적용이 예상된다. 이승우 국표원 원장은 ""비대면 시험인증제도 도입은 코로나와 같은 제2, 제3의 팬데믹 상황이 발생하더라도 기업의...", 2020.10.28 , 파이낸스투데이 
58,"""온라인 시험 중 음란물 재생됐다"".. 홍익대 원어민 교수 조사",대학가 등에 따르면 홍익대 온라인 커뮤니티 '에브리타임'에 지난 26일 치러진 비대면 시험에서 원어민 A교수 측 채널을 통해 음란물로 추정되는 동영상 소리가 재생돼 시험..., 2020.10.28 , 머니투데이 
59,[단독]유료사이트서 답 구해 '복붙'..부정행위 얼룩진 대학가 중...,기말고사는 가능한 한 대면으로 진행할 방침이다. 앞서 지난 1학기 대학가에서 비대면 시험에 따른 부정행위가 속출하자 각 대학은 교수들을 상대로 부정행위 방지교육을..., 2020.11.06 , 서울경제 
60,"온라인시험 중 음란물 재생?..홍대, 원어민교수 조사 착수",따르면 홍익대 온라인 커뮤니티 에브리타임에 지난 26일 원어민 A교수가 비대면 시험 도중 음란물로 추정되는 동영상을 재생했다는 게시글이 올라왔다. 당시 A교수의 카메라..., 2020.10.28 , 한국경제 
61,무인-AI 감독관시험 대학가 등장…UBT클라우드·REC 등 적용,"질환, 영상치의학, 근관치료학 등 23일 치룬 3과목 중간고사에 ㈜엔에스데블의 비대면 시험·평가기술 'UBT 클라우드'와 모니터링 기술인 'UBT 렉(REC)'을 적용해 무인-AI...", 2020.11.01 , U's Line 
62,코로나19로 KS·KC인증에 비대면 심사 방식 도입,"산업표준화법 시행규칙은 지난 20일 개정·시행됐다. 이승우 국표원 원장은 “비대면 시험인증제도 도입은 코로나와 같은 제2, 제3의 팬데믹 상황이 발생하더라도 기업의...",,
63,"[인공지능시대 미래교육] 시험, 언제까지 펜으로?...""디지털 시험...",그 전까지와 다른 색다른 경험이 되었습니다. 이번 코로나로 인해 나중에는 이런 비대면 시험이나 평가가 더 늘어날 것 같고 오늘은 이에 따라 미리 준비해 볼 수 있었던..., 2020.11.04 , 에듀인뉴스 
64,"""온라인 시험 보는데 신음 소리가""..홍대, 진상 조사중",따르면 홍익대 온라인 커뮤니티 에브리타임에는 지난 26일 원어민 A 전임교수가 비대면 시험 도중 음란물로 추정되는 동영상을 재생했다는 게시글이 올라왔다. 당시 A교수의..., 2020.10.28 , 뉴시스 
65,"한국정보통신진흥협회, 비대면 자격시험 시행",있는 시험 환경 마련을 위해 최선의 노력을 기울이겠다”고 말했다. 한편 비대면 온라인 시험에 응시한 응시자 만족도는 약 61% 수준으로 나타났다. 박지성기자 jisung..., 2020.09.21 , 전자신문 
66,"""교수님 화면에서 야동소리 나온 거 맞아?"" 홍익대 영어 강사, 시...",사진=온라인 커뮤니티 갈무리 [아시아경제 김연주 기자] 한 대학 원어민 교수가 비대면 시험 도중 음란물을 재생했다는 주장이 제기돼 학교 측이 진상조사에 나섰다. 29일..., 2020.10.29 , 아시아경제 
67,[뉴스투데이 카드뉴스] 비대면에 ‘너도나도’ A학점…학생들은 ...,수업으로 혼란을 겪고 있다. 온라인으로 진행되는 수업의 퀄리티는 떨어졌으며 비대면 시험으로 인해 부정행위를 하는 학생들도 늘었다. ‘절대평가’ 혹은 ‘A학점 범위를..., 2020.11.02 , 뉴스투데이 
68,"홍익대 영어 강사, 시험 중 야동 시청..1:1 만남 요구까지",홍익대학교에서 비대면 시험 중 음란물 추정 영상을 재생 및 소리가 그대로 방송되며 많은 학생들의 질타를 받고 있다. 일각에선 학생들에게 개인적인 만남을 요구했다며...,,
69,"코로나19가 낳은 ‘채용 시험’ 다변화, ‘각양각색’ 취업 조력 ...",활기를 찾는 모습을 보인다는 점이다. 전통적인 오프라인 시험에 더해 온라인 비대면 시험이 채용 시장에 모습을 드러내는 등 시험 방법이 다변화 되는 추세에 발맞춰 대학..., 2020.11.02 , 한국대학신문 
70,"""온라인 시험 반가워"" 부담 없이 응시 가능한 'HME 해법수학 학력...","진행이 어렵다고 판단해, 응시생의 건강을 위해 ‘비대면 온라인 시험’으로 전면 개편했다. 이번 온라인 시험으로 진행되는 HME 해법수학 학력평가에 대해 학부모들의 반응...", 2020.11.02 , 뉴스1 
71,"'자격증 시험도 비대면'..KAIT, 검색광고마케팅 시험 온라인으로",협회는 9월 정기검정 이전에 주요 기업과 방과후선생님 등 단체를 대상으로 비대면 온라인 수시시험을 시행해 수험환경을 지속적으로 검증해 왔다. 지난 11일에는 디지털..., 2020.09.21 , 지디넷코리아 
72,"전남대, 온라인 시험·강의·회의 등 교육혁신 '앞장'",시대 교육환경 변화에 앞장서 대응해 나가고 있다고 20일 밝혔다. 전남대는 비대면 시험 플랫폼 1차 버전을 개발해 2학기 중간고사 기간인 19일부터 31일까지 시범 시행에..., 2020.10.20 , 전자신문 
73,"평생교육평가원, 국내최초 전국 온라인 비대면 IBT자격검정시험 시행",자격검정 관리기관인 사단법인 한국평생교육평가원은 국내 최초로 온라인 비대면 IBT 자격검정시험을 개발·시행한다고 13일 밝혔다. 코로나19로 인한 집합·모임·행사...,,
74,"검색광고마케터 자격시험, 비대면 온라인으로 진행",추진하고 비대면 온라인 시험 및 온라인 화상 감독시스템을 도입했다. 첫 비대면 시험에는 약 1천500명이 참여했다. 협회가 사용한 비대면 온라인 시험 시스템은 온라인으로...,,
75,"유은혜 ""수능은 공정성이 생명.. 비대면 시험 안 돼""","19 상황에서의 수능과 관련, “최악의 상황에 대비해 수능 계획을 세우고 있지만 비대면으로 시험을 보는 것은 우리 사회에서 당장 실현하기에는 어려움이 있다”고 말했다...", 2020.08.25 , 세계일보 
76,산업통상자원부 국가기술표준원비대면 시험인증제도 심사방식 도...,개정하기로 했다.산업부는 28일 인증기관 및 관련 협회·단체를 대상으로 `비대면 시험·인증제도 설명회`를 개최해 제도 시행의 구체적 방법 및 향후 일정을 소개했다.특히...,,
77,코로나 장기화 속 대기업 공채 '스타트'..비대면 시험 확대,시험을 정례화하는 방안도 검토 중이다. SK그룹은 이달 중순 채용 공고를 내고 신입사원...19 상황을 고려해 테스트와 면접은 비대면으로 치러질 것으로 보인다. 포스코는..., 2020.09.03 , 한국경제 
78,표준 인증도 비대면으로..산업활동 경쟁력 높인다,"했다. 국표원은 코로나19 시대에도 차질 없는 기업 지원을 위해 시험인증제도 전반에 비대면 심사를 도입한다. 면접심사와 현장심사, 시료 채취 등을 직접 만나지 않고 처리...",,
79,"국가임상시험지원재단, APEC 전문교육훈련기관 비대면 온라인 교...","8시간의 온라인 강의와 7시간의 실시간 비대면 실습에 적극적으로 참여했다.이번 교육은...참여해, 참가자들의 임상시험 품질관리 실무 역량 강화에 초점을 맞춰 최신...",,
80,"국가임상시험지원재단, APEC 전문교육훈련기관 비대면 온라인 교...","국가임상시험지원재단(이하 재단)은 지난 10월 14일부터 11월 1일까지 약 20일간 국내외...훈련기관(Centers of Excellence, CoE) 비대면 온라인 교육을 성공적으로 개최...",,
81,"어도비, 국내 선도 임상시험 기관에 전자서명 '어도비 사인' 공급",확인하고 안전하게 결재하는 것이 가능해졌다. 이를 통해 비대면 업무 환경에서도 중단없이 임상시험을 진행하고 있다는 게 회사 측 설명이다. 어도비 사인은 제약산업에..., 2020.11.05 , 매일경제 
82,"어도비, 국내 임상시험 기관에 전자서명 공급",확인하고 안전하게 결재하는 것이 가능해졌다. 이를 통해 비대면 업무 환경에서도 중단없이 임상시험을 진행하고 있다는 게 회사 측 설명이다. 어도비 사인은 제약산업에...,,
83,비대면 학습 일상화로 '에듀테크' 주목,을 만들었다. 이와 함께 카메라를 통해 시험에 응시하는 수험생이 서로를 실시간으로...가능한 편리한 자기 점검 등으로 비대면 환경 속에서도 높은 학습 효과를 가질 것..., 2020.11.02 , 매일경제 
84,"구루미비즈, 기업용 화상면접 서비스 출시..6대6까지 가능","및 적성검사 기능을 제공한다. 면접자의 개인정보를 안전하게 확인할 수 있으며, 비대면 시험 및 적성검사를 적은 인원으로 시행할 수 있다는 점이 강점이다. 인크루트는...", 2020.11.03 , 지디넷코리아 
85,"[코로나가 바꾼 기업문화②]랜선 면접, 온라인 필기시험..비대면 ...","코로나19)는 기업들의 채용 방식도 바꿨다. 온라인 채용설명회, 온라인 필기시험 등 비대면 채용방식이 확산되고 있다. 1일 재계에 따르면 대부분의 기업들은 최근 코로나19...", 2020.10.01 , 헤럴드경제 
86,강원대 2학기 전면 비대면 수업 2주 추가 연장..중간시험은 '대면...,코로나19 확산 방지를 위해 2학기 전면 비대면 수업을 2주간 추가 연장키로 했다고 13일...했다. ‘대면시험’을 원칙으로 한 중간시험은 등교인원 과밀화 방지를 위해..., 2020.10.13 , 경향신문 
87,"국내 대표 온택트 플랫폼 구루미 비즈, 기업 맞춤형 온택트 '영상...",대기실·적성검사 기능을 제공해 면접자의 개인정보를 안전하게 확인할 수 있고 비대면 시험·적성검사를 적은 인원으로 시행할 수 있는 게 특징이다. 인크루트는 올 상반기..., 2020.11.03 , 전자신문 
88,"유은혜 ""수능은 공정성이 생명..비대면 시험 실현 어렵다""","시험""이라며 ""코로나19 최악의 상황에 대비해 수능 계획을 세우고 있지만, 비대면으로 시험을 치르는 것은 우리 사회에서 당장 실현하기에는 어려움이 있다""고 밝혔다. 그는...", 2020.08.25 , 아이뉴스24 
89,"국어 콘텐츠 기업 이감, 에듀테크 기술 접목한 비대면 전국 모의...",언택트 이감 전국 모의고사는 오는 21일 이감 앱을 통해 비대면으로 진행되며 실제 대학수학능력시험 국어 영역 시험 시간과 동일한 오전 8시 40분에 시작해 10시에 종료될..., 2020.11.02 , 서울신문 
90,1주간 대학생 25명·교직원 6명 확진..95% 대면·비대면수업 병행,지난 2일 서울 성북구 고려대에서는 대면시험에 참석한 학생 1명이 확진 판정을 받아...38명으로 집계됐다. 전면 비대면 수업을 운영하는 대학은 이제 4년제 5개교(2.5%..., 2020.11.05 , 뉴시스 
91,"KAIT, 검색광고마케터 '비대면 온라인' 자격시험 시행","이동하지 않아도 되는 편리함'(57%)이 꼽혔다. 협회는 앞으로 지속적으로 비대면 온라인 시험을 확대해 나갈 예정이다. 양환정 부회장은 ""응시자 우선의 시험환경을 지속적...",,
92,"한국정보통신진흥협회, 비대면 자격시험 전격 시행","주요 기업과 방과후선생님 등 단체를 대상으로 비대면 온라인 수시시험을 시행하여 수험환경을 지속적으로 검증했고, 지난 11일에는 디지털마케팅 광고대행사인 ㈜이엠넷...",,
93,"신입공채 구직자 10명 중 6명 ""비대면으로 인적성검사 봤어요""",올해 신입 구직자 10명 중 6명 이상이 비대면 방식을 통해 인·적성검사를 치른 것으로...19) 사태의 여파로 기존 지필시험이 온라인 방식으로 전환되는 경우가 많았다. 잡..., 2020.11.06 , 뉴스1 
94,"NIA, 인터넷중독전문상담사 자격시험 비대면 시행","19 확산 방지와 수험자 안전을 고려해 올해 자격시험을 전면 비대면 방식으로 전환, 추진하게 됐다고 설명했다. 시험은 과의존 전문상담 수행에 필요한 기반지식 점검을...", 2020.09.28 , IT비즈뉴스 
95,검색광고마케터 시험 비대면 온라인으로 시행,"협회는 9월 정기검정 이전에 주요 기업과 방과후선생님 등 단체를 대상으로 비대면 온라인 수시시험을 시행하여 수험환경을 지속적으로 검증했고, 지난 11일에는 디지털...", 2020.09.22 , AP신문 
